target,feature,feature_origin,workflow_stage,leakage_level,rule_id,dependency_path
average_voltage,energy_vol,stored_electrode_target,stored_electrode_record,L2,RULE_ENERGY_VOLTAGE_RELATION,feature::energy_vol -> concept::energy_definition -> target::average_voltage
average_voltage,fracA_charge,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::fracA_charge -> target::average_voltage
average_voltage,fracA_discharge,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::fracA_discharge -> target::average_voltage
average_voltage,fw_X_max,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_X_max -> target::average_voltage
average_voltage,fw_X_mean,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_X_mean -> target::average_voltage
average_voltage,fw_X_min,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_X_min -> target::average_voltage
average_voltage,fw_X_range,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_X_range -> target::average_voltage
average_voltage,fw_X_std,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_X_std -> target::average_voltage
average_voltage,fw_Z_max,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_Z_max -> target::average_voltage
average_voltage,fw_Z_mean,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_Z_mean -> target::average_voltage
average_voltage,fw_Z_min,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_Z_min -> target::average_voltage
average_voltage,fw_Z_range,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_Z_range -> target::average_voltage
average_voltage,fw_Z_std,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_Z_std -> target::average_voltage
average_voltage,fw_atomic_mass_max,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_atomic_mass_max -> target::average_voltage
average_voltage,fw_atomic_mass_mean,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_atomic_mass_mean -> target::average_voltage
average_voltage,fw_atomic_mass_min,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_atomic_mass_min -> target::average_voltage
average_voltage,fw_atomic_mass_range,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_atomic_mass_range -> target::average_voltage
average_voltage,fw_atomic_mass_std,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_atomic_mass_std -> target::average_voltage
average_voltage,fw_frac_Ag,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_Ag -> target::average_voltage
average_voltage,fw_frac_Al,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_Al -> target::average_voltage
average_voltage,fw_frac_As,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_As -> target::average_voltage
average_voltage,fw_frac_B,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_B -> target::average_voltage
average_voltage,fw_frac_Br,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_Br -> target::average_voltage
average_voltage,fw_frac_C,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_C -> target::average_voltage
average_voltage,fw_frac_Ca,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_Ca -> target::average_voltage
average_voltage,fw_frac_Cl,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_Cl -> target::average_voltage
average_voltage,fw_frac_Co,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_Co -> target::average_voltage
average_voltage,fw_frac_Cr,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_Cr -> target::average_voltage
average_voltage,fw_frac_Cu,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_Cu -> target::average_voltage
average_voltage,fw_frac_F,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_F -> target::average_voltage
average_voltage,fw_frac_Fe,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_Fe -> target::average_voltage
average_voltage,fw_frac_I,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_I -> target::average_voltage
average_voltage,fw_frac_K,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_K -> target::average_voltage
average_voltage,fw_frac_Li,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_Li -> target::average_voltage
average_voltage,fw_frac_Mg,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_Mg -> target::average_voltage
average_voltage,fw_frac_Mn,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_Mn -> target::average_voltage
average_voltage,fw_frac_N,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_N -> target::average_voltage
average_voltage,fw_frac_Na,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_Na -> target::average_voltage
average_voltage,fw_frac_Ni,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_Ni -> target::average_voltage
average_voltage,fw_frac_O,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_O -> target::average_voltage
average_voltage,fw_frac_P,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_P -> target::average_voltage
average_voltage,fw_frac_S,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_S -> target::average_voltage
average_voltage,fw_frac_Si,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_Si -> target::average_voltage
average_voltage,fw_frac_Ti,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_Ti -> target::average_voltage
average_voltage,fw_frac_V,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_V -> target::average_voltage
average_voltage,fw_frac_Zn,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_Zn -> target::average_voltage
average_voltage,fw_frac_transition_metals,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_frac_transition_metals -> target::average_voltage
average_voltage,fw_group_max,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_group_max -> target::average_voltage
average_voltage,fw_group_mean,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_group_mean -> target::average_voltage
average_voltage,fw_group_min,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_group_min -> target::average_voltage
average_voltage,fw_group_range,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_group_range -> target::average_voltage
average_voltage,fw_group_std,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_group_std -> target::average_voltage
average_voltage,fw_has_Br,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_has_Br -> target::average_voltage
average_voltage,fw_has_C,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_has_C -> target::average_voltage
average_voltage,fw_has_Cl,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_has_Cl -> target::average_voltage
average_voltage,fw_has_F,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_has_F -> target::average_voltage
average_voltage,fw_has_I,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_has_I -> target::average_voltage
average_voltage,fw_has_N,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_has_N -> target::average_voltage
average_voltage,fw_has_O,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_has_O -> target::average_voltage
average_voltage,fw_has_P,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_has_P -> target::average_voltage
average_voltage,fw_has_S,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_has_S -> target::average_voltage
average_voltage,fw_has_Si,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_has_Si -> target::average_voltage
average_voltage,fw_n_atoms,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_n_atoms -> target::average_voltage
average_voltage,fw_n_elements,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_n_elements -> target::average_voltage
average_voltage,fw_n_transition_metals,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_n_transition_metals -> target::average_voltage
average_voltage,fw_parse_ok,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_parse_ok -> target::average_voltage
average_voltage,fw_row_max,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_row_max -> target::average_voltage
average_voltage,fw_row_mean,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_row_mean -> target::average_voltage
average_voltage,fw_row_min,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_row_min -> target::average_voltage
average_voltage,fw_row_range,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_row_range -> target::average_voltage
average_voltage,fw_row_std,composition_known_framework,pre_dft_composition,L0,RULE_SAFE_DEFAULT,feature::fw_row_std -> target::average_voltage
average_voltage,max_delta_volume,stored_electrode_target,stored_electrode_record,L4,RULE_OTHER_STORED_TARGET,feature::max_delta_volume -> concept::stored_electrode_record -> target::average_voltage
average_voltage,max_voltage_step,stored_electrode_process_descriptor,stored_electrode_record,L4,RULE_VOLTAGE_WINDOW,feature::max_voltage_step -> concept::voltage_window -> target::average_voltage
average_voltage,num_steps,stored_electrode_process_descriptor,stored_electrode_record,L0,RULE_SAFE_DEFAULT,feature::num_steps -> target::average_voltage
average_voltage,stability_charge,stored_electrode_target,stored_electrode_record,L4,RULE_OTHER_STORED_TARGET,feature::stability_charge -> concept::stored_electrode_record -> target::average_voltage
average_voltage,stability_discharge,stored_electrode_target,stored_electrode_record,L4,RULE_OTHER_STORED_TARGET,feature::stability_discharge -> concept::stored_electrode_record -> target::average_voltage
average_voltage,stability_worst,stored_electrode_target,stored_electrode_record,L4,RULE_OTHER_STORED_TARGET,feature::stability_worst -> concept::stored_electrode_record -> target::average_voltage
average_voltage,stoich_abs_wi_amount_delta,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::stoich_abs_wi_amount_delta -> target::average_voltage
average_voltage,stoich_wi_amount_charge,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::stoich_wi_amount_charge -> target::average_voltage
average_voltage,stoich_wi_amount_delta,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::stoich_wi_amount_delta -> target::average_voltage
average_voltage,stoich_wi_amount_discharge,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::stoich_wi_amount_discharge -> target::average_voltage
average_voltage,stored_abs_fracA_delta,other_numeric,derived_miscellaneous,L0,RULE_SAFE_DEFAULT,feature::stored_abs_fracA_delta -> target::average_voltage
average_voltage,stored_fracA_delta,stoichiometric_window,electrode_state_stoichiometry,L0,RULE_SAFE_DEFAULT,feature::stored_fracA_delta -> target::average_voltage
average_voltage,summary_abs_delta_band_gap,post_dft_electronic_summary,post_dft_electronic,L4,RULE_POST_DFT_ELECTRONIC,feature::summary_abs_delta_band_gap -> concept::post_dft_record -> target::average_voltage
average_voltage,summary_abs_delta_density,relaxed_structure_summary,relaxed_structure,L0,RULE_SAFE_STRUCTURE,feature::summary_abs_delta_density -> target::average_voltage
average_voltage,summary_abs_delta_density_atomic,relaxed_structure_summary,relaxed_structure,L0,RULE_SAFE_STRUCTURE,feature::summary_abs_delta_density_atomic -> target::average_voltage
average_voltage,summary_abs_delta_energy_above_hull,post_dft_energy_stability_summary,post_dft_thermodynamics,L4,RULE_HULL_OTHER,feature::summary_abs_delta_energy_above_hull -> concept::post_dft_thermodynamics -> target::average_voltage
average_voltage,summary_abs_delta_formation_energy_per_atom,post_dft_energy_stability_summary,post_dft_thermodynamics,L2,RULE_FORMATION_ENERGY_VOLTAGE,feature::summary_abs_delta_formation_energy_per_atom -> concept::insertion_energy_difference -> target::average_voltage
average_voltage,summary_abs_delta_volume_fraction,relaxed_structure_summary,relaxed_structure,L0,RULE_SAFE_STRUCTURE,feature::summary_abs_delta_volume_fraction -> target::average_voltage
average_voltage,summary_abs_delta_volume_per_site,relaxed_structure_summary,relaxed_structure,L0,RULE_SAFE_STRUCTURE,feature::summary_abs_delta_volume_per_site -> target::average_voltage
average_voltage,summary_delta_band_gap,post_dft_electronic_summary,post_dft_electronic,L4,RULE_POST_DFT_ELECTRONIC,feature::summary_delta_band_gap -> concept::post_dft_record -> target::average_voltage
average_voltage,summary_delta_density,relaxed_structure_summary,relaxed_structure,L0,RULE_SAFE_STRUCTURE,feature::summary_delta_density -> target::average_voltage
average_voltage,summary_delta_density_atomic,relaxed_structure_summary,relaxed_structure,L0,RULE_SAFE_STRUCTURE,feature::summary_delta_density_atomic -> target::average_voltage
average_voltage,summary_delta_energy_above_hull,post_dft_energy_stability_summary,post_dft_thermodynamics,L4,RULE_HULL_OTHER,feature::summary_delta_energy_above_hull -> concept::post_dft_thermodynamics -> target::average_voltage
average_voltage,summary_delta_formation_energy_per_atom,post_dft_energy_stability_summary,post_dft_thermodynamics,L2,RULE_FORMATION_ENERGY_VOLTAGE,feature::summary_delta_formation_energy_per_atom -> concept::insertion_energy_difference -> target::average_voltage
average_voltage,summary_delta_volume_fraction,relaxed_structure_summary,relaxed_structure,L0,RULE_SAFE_STRUCTURE,feature::summary_delta_volume_fraction -> target::average_voltage
average_voltage,summary_delta_volume_per_site,relaxed_structure_summary,relaxed_structure,L0,RULE_SAFE_STRUCTURE,feature::summary_delta_volume_per_site -> target::average_voltage
average_voltage,summary_worst_energy_above_hull,post_dft_energy_stability_summary,post_dft_thermodynamics,L4,RULE_HULL_OTHER,feature::summary_worst_energy_above_hull -> concept::post_dft_thermodynamics -> target::average_voltage
