source,target,edge_key,edge_type,leakage_level,relation,rule_id,reason,dependency_path,allowed_P0,allowed_P1,allowed_P2,allowed_P3,allowed_P4
feature::stoich_abs_wi_amount_delta,target::energy_vol,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::stoich_abs_wi_amount_delta -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
feature::stoich_abs_wi_amount_delta,target::max_delta_volume,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::stoich_abs_wi_amount_delta -> target::max_delta_volume,True,False,False,False,True
feature::stoich_abs_wi_amount_delta,target::stability_charge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::stoich_abs_wi_amount_delta -> target::stability_charge,True,False,False,False,True
feature::stoich_abs_wi_amount_delta,target::stability_discharge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::stoich_abs_wi_amount_delta -> target::stability_discharge,True,False,False,False,True
feature::stoich_abs_wi_amount_delta,target::stability_worst,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::stoich_abs_wi_amount_delta -> target::stability_worst,True,False,False,False,True
feature::stoich_wi_amount_charge,target::average_voltage,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::stoich_wi_amount_charge -> target::average_voltage,True,False,False,False,True
feature::stoich_wi_amount_charge,target::capacity_grav,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::stoich_wi_amount_charge -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
feature::stoich_wi_amount_charge,target::capacity_vol,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::stoich_wi_amount_charge -> concept::working_ion_transfer -> target::capacity_vol,True,False,False,False,True
feature::stoich_wi_amount_charge,target::energy_grav,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::stoich_wi_amount_charge -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
feature::stoich_wi_amount_charge,target::energy_vol,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::stoich_wi_amount_charge -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
feature::stoich_wi_amount_charge,target::max_delta_volume,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::stoich_wi_amount_charge -> target::max_delta_volume,True,False,False,False,True
feature::stoich_wi_amount_charge,target::stability_charge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::stoich_wi_amount_charge -> target::stability_charge,True,False,False,False,True
feature::stoich_wi_amount_charge,target::stability_discharge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::stoich_wi_amount_charge -> target::stability_discharge,True,False,False,False,True
feature::stoich_wi_amount_charge,target::stability_worst,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::stoich_wi_amount_charge -> target::stability_worst,True,False,False,False,True
feature::stoich_wi_amount_delta,target::average_voltage,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::stoich_wi_amount_delta -> target::average_voltage,True,False,False,False,True
feature::stoich_wi_amount_delta,target::capacity_grav,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::stoich_wi_amount_delta -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
feature::stoich_wi_amount_delta,target::capacity_vol,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::stoich_wi_amount_delta -> concept::working_ion_transfer -> target::capacity_vol,True,False,False,False,True
feature::stoich_wi_amount_delta,target::energy_grav,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::stoich_wi_amount_delta -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
feature::stoich_wi_amount_delta,target::energy_vol,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::stoich_wi_amount_delta -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
feature::stoich_wi_amount_delta,target::max_delta_volume,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::stoich_wi_amount_delta -> target::max_delta_volume,True,False,False,False,True
feature::stoich_wi_amount_delta,target::stability_charge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::stoich_wi_amount_delta -> target::stability_charge,True,False,False,False,True
feature::stoich_wi_amount_delta,target::stability_discharge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::stoich_wi_amount_delta -> target::stability_discharge,True,False,False,False,True
feature::stoich_wi_amount_delta,target::stability_worst,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::stoich_wi_amount_delta -> target::stability_worst,True,False,False,False,True
feature::stoich_wi_amount_discharge,target::average_voltage,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::stoich_wi_amount_discharge -> target::average_voltage,True,False,False,False,True
feature::stoich_wi_amount_discharge,target::capacity_grav,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::stoich_wi_amount_discharge -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
feature::stoich_wi_amount_discharge,target::capacity_vol,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::stoich_wi_amount_discharge -> concept::working_ion_transfer -> target::capacity_vol,True,False,False,False,True
feature::stoich_wi_amount_discharge,target::energy_grav,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::stoich_wi_amount_discharge -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
feature::stoich_wi_amount_discharge,target::energy_vol,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::stoich_wi_amount_discharge -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
feature::stoich_wi_amount_discharge,target::max_delta_volume,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::stoich_wi_amount_discharge -> target::max_delta_volume,True,False,False,False,True
feature::stoich_wi_amount_discharge,target::stability_charge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::stoich_wi_amount_discharge -> target::stability_charge,True,False,False,False,True
feature::stoich_wi_amount_discharge,target::stability_discharge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::stoich_wi_amount_discharge -> target::stability_discharge,True,False,False,False,True
feature::stoich_wi_amount_discharge,target::stability_worst,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::stoich_wi_amount_discharge -> target::stability_worst,True,False,False,False,True
feature::stored_fracA_delta,target::average_voltage,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::stored_fracA_delta -> target::average_voltage,True,False,False,False,True
feature::stored_fracA_delta,target::capacity_grav,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::stored_fracA_delta -> concept::working_ion_transfer -> target::capacity_grav,True,False,False,False,True
feature::stored_fracA_delta,target::capacity_vol,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::stored_fracA_delta -> concept::working_ion_transfer -> target::capacity_vol,True,False,False,False,True
feature::stored_fracA_delta,target::energy_grav,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::stored_fracA_delta -> concept::working_ion_transfer -> target::energy_grav,True,False,False,False,True
feature::stored_fracA_delta,target::energy_vol,0,compiled_leakage_dependency,L3,,RULE_STOICHIOMETRIC_WINDOW,Working-ion insertion stoichiometry directly controls theoretical capacity and energy scale.,feature::stored_fracA_delta -> concept::working_ion_transfer -> target::energy_vol,True,False,False,False,True
feature::stored_fracA_delta,target::max_delta_volume,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::stored_fracA_delta -> target::max_delta_volume,True,False,False,False,True
feature::stored_fracA_delta,target::stability_charge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::stored_fracA_delta -> target::stability_charge,True,False,False,False,True
feature::stored_fracA_delta,target::stability_discharge,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::stored_fracA_delta -> target::stability_discharge,True,False,False,False,True
feature::stored_fracA_delta,target::stability_worst,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::stored_fracA_delta -> target::stability_worst,True,False,False,False,True
feature::max_voltage_step,target::average_voltage,0,compiled_leakage_dependency,L4,,RULE_VOLTAGE_WINDOW,A stored voltage-window descriptor is adjacent to the voltage target.,feature::max_voltage_step -> concept::voltage_window -> target::average_voltage,True,False,False,True,True
feature::max_voltage_step,target::capacity_grav,0,compiled_leakage_dependency,L0,,RULE_SAFE_DEFAULT,No direct target dependency is identified for this target.,feature::max_voltage_step -> target::capacity_grav,True,False,False,True,True
