material_id,linked_summary_has_structure,structure_nsites_if_parseable,structure_formula_if_available
mp-aaabrxtj,True,36,
mp-aaabrxtk,True,28,
mp-aaabrxtm,True,34,
mp-aaabrxto,True,24,
mp-aaabrxtz,True,92,
mp-aaabrxud,True,54,
mp-aaabrxur,True,24,
mp-aaabrxvm,True,92,
mp-aaabrxvo,True,80,
mp-aaabrxvs,True,34,
mp-aaabrxvx,True,36,
mp-aaabrxvy,True,35,
mp-aaabrxwg,True,28,
mp-aaabrxwr,True,78,
mp-aaabrxwu,True,64,
mp-aaabrxwv,True,29,
mp-aaabrxww,True,24,
mp-aaabrxwy,True,54,
mp-aaabrxxc,True,46,
mp-aaabrxxe,True,72,
mp-aaabrxxz,True,32,
mp-aaabrxya,True,36,
mp-aaabrxyb,True,36,
mp-aaabrxyg,True,24,
mp-aaabrxyh,True,36,
mp-aaabrxyj,True,24,
mp-aaabrxym,True,24,
mp-aaabrxyo,True,48,
mp-aaabrxyy,True,28,
mp-aaabrxzd,True,24,
mp-aaabrxze,True,12,
mp-aaabrxzf,True,28,
mp-aaabrxzg,True,48,
mp-aaabrxzt,True,37,
mp-aaabrxzu,True,15,
mp-aaabryaa,True,50,
mp-aaabryam,True,15,
mp-aaabryay,True,15,
mp-aaabrybi,True,92,
mp-aaabrybm,True,16,
mp-aaabrybx,True,40,
mp-aaabryby,True,28,
mp-aaabryca,True,22,
mp-aaabrycg,True,28,
mp-aaabrycq,True,15,
mp-aaabrycr,True,24,
mp-aaabrydc,True,48,
mp-aaabrydf,True,92,
mp-aaabrydi,True,92,
mp-aaabrydl,True,92,
mp-aaabrydo,True,47,
mp-aaabrydw,True,92,
mp-aaabrydz,True,28,
mp-aaabryef,True,52,
mp-aaabryei,True,92,
mp-aaabryeq,True,92,
mp-aaabryet,True,76,
mp-aaabryev,True,48,
mp-aaabryew,True,22,
mp-aaabryex,True,30,
mp-aaabryez,True,48,
mp-aaabryfc,True,28,
mp-aaabryfd,True,28,
mp-aaabryfj,True,15,
mp-aaabryfl,True,48,
mp-aaabryfm,True,36,
mp-aaabryfn,True,24,
mp-aaabryfo,True,68,
mp-aaabryfr,True,92,
mp-aaabryfv,True,24,
mp-aaabryfw,True,36,
mp-aaabrygc,True,74,
mp-aaabryge,True,22,
mp-aaabrygf,True,26,
mp-aaabrygg,True,48,
mp-aaabrygq,True,72,
mp-aaabrygz,True,56,
mp-aaabryhe,True,56,
mp-aaabryhf,True,28,
mp-aaabryhi,True,24,
mp-aaabryhj,True,22,
mp-aaabryhw,True,92,
mp-aaabryia,True,58,
mp-aaabryii,True,15,
mp-aaabryil,True,36,
mp-aaabryin,True,13,
mp-aaabryiw,True,6,
mp-aaabryiz,True,33,
mp-aaabryjb,True,92,
mp-aaabryjn,True,92,
mp-aaabryjo,True,38,
mp-aaabryke,True,64,
mp-aaabryko,True,46,
mp-aaabrykq,True,33,
mp-aaabrykr,True,36,
mp-aaabrykv,True,38,
mp-aaabrykz,True,36,
mp-aaabrylg,True,24,
mp-aaabryln,True,36,
mp-aaabrylo,True,40,
mp-aaabrylq,True,52,
mp-aaabrylw,True,104,
mp-aaabrylz,True,34,
mp-aaabrymc,True,52,
mp-aaabryml,True,52,
mp-aaabrymp,True,28,
mp-aaabrymy,True,24,
mp-aaabryne,True,15,
mp-aaabrynh,True,68,
mp-aaabryof,True,92,
mp-aaabrypn,True,12,
mp-aaabrypz,True,92,
mp-aaabryqh,True,48,
mp-aaabryqm,True,28,
mp-aaabryqp,True,33,
mp-aaabryqr,True,38,
mp-aaabryqt,True,56,
mp-aaabryqu,True,34,
mp-aaabryqx,True,42,
mp-aaabryqy,True,34,
mp-aaabryrd,True,35,
mp-aaabryre,True,56,
mp-aaabryro,True,24,
mp-aaabryss,True,16,
mp-aaabrysw,True,24,
mp-aaabrytg,True,44,
mp-aaabrytj,True,24,
mp-aaabrytk,True,36,
mp-aaabryto,True,52,
mp-aaabrytt,True,33,
mp-aaabrytu,True,28,
mp-aaabrytw,True,8,
mp-aaabryua,True,36,
mp-aaabryuf,True,82,
mp-aaabryuk,True,24,
mp-aaabryum,True,36,
mp-aaabryus,True,17,
mp-aaabryuv,True,56,
mp-aaabryuy,True,52,
mp-aaabryvd,True,12,
mp-aaabryve,True,48,
mp-aaabryvn,True,24,
mp-aaabryvp,True,36,
mp-aaabryvt,True,92,
mp-aaabryvx,True,28,
mp-aaabrywa,True,42,
mp-aaabrywo,True,28,
mp-aaabryxf,True,22,
mp-aaabryxg,True,28,
mp-aaabryxp,True,22,
mp-aaabryxx,True,28,
mp-aaabryya,True,68,
mp-aaabryye,True,42,
mp-aaabryyp,True,68,
mp-aaabryyq,True,28,
mp-aaabryyt,True,24,
mp-aaabryza,True,92,
mp-aaabryze,True,92,
mp-aaabryzh,True,14,
mp-aaabryzi,True,76,
mp-aaabryzu,True,34,
mp-aaabryzw,True,24,
mp-aaabrzaa,True,26,
mp-aaabrzac,True,52,
mp-aaabrzah,True,92,
mp-aaabrzbp,True,92,
mp-aaabrzbr,True,26,
mp-aaabrzbt,True,26,
mp-aaabrzbz,True,92,
mp-aaabrzca,True,68,
mp-aaabrzcb,True,84,
mp-aaabrzcg,True,26,
mp-aaabrzcj,True,90,
mp-aaabrzcs,True,80,
mp-aaabrzdt,True,24,
mp-aaabrzek,True,24,
mp-aaabrzel,True,54,
mp-aaabrzfb,True,24,
mp-aaabrzfk,True,24,
mp-aaabrzft,True,25,
mp-aaabrzfv,True,26,
mp-aaabrzfy,True,15,
mp-aaabrzgc,True,68,
mp-aaabrzgf,True,66,
mp-aaabrzgg,True,36,
mp-aaabrzgp,True,36,
mp-aaabrzgu,True,22,
mp-aaabrzhj,True,36,
mp-aaabrzhp,True,39,
mp-aaabrzhs,True,36,
mp-aaabrzij,True,80,
mp-aaabrzjj,True,34,
mp-aaabrzkn,True,28,
mp-aaabrzko,True,42,
mp-aaabrzkp,True,63,
mp-aaabrzkr,True,42,
mp-aaabrzkx,True,48,
mp-aaabrzlh,True,92,
mp-aaabrzlj,True,92,
mp-aaabrzlr,True,28,
mp-aaabrzlu,True,60,
mp-aaabrzlw,True,56,
mp-aaabrzmc,True,56,
mp-aaabrzmf,True,92,
mp-aaabrzmn,True,45,
mp-aaabrzmp,True,56,
mp-aaabrzmr,True,51,
mp-aaabrzmt,True,24,
mp-aaabrzmu,True,28,
mp-aaabrzmv,True,33,
mp-aaabrzmw,True,56,
mp-aaabrzmy,True,36,
mp-aaabrzne,True,56,
mp-aaabrzni,True,33,
mp-aaabrznj,True,40,
mp-aaabrznl,True,72,
mp-aaabrznm,True,36,
mp-aaabrznn,True,41,
mp-aaabrznp,True,43,
mp-aaabrzns,True,64,
mp-aaabrznu,True,49,
mp-aaabrznv,True,67,
mp-aaabrznw,True,67,
mp-aaabrznz,True,64,
mp-aaabrzoh,True,54,
mp-aaabrzok,True,90,
mp-aaabrzom,True,8,
mp-aaabrzop,True,36,
mp-aaabrzor,True,50,
mp-aaabrzot,True,42,
mp-aaabrzov,True,34,
mp-aaabrzox,True,56,
mp-aaabrzoz,True,80,
mp-aaabrzpa,True,64,
mp-aaabrzpc,True,64,
mp-aaabrzpd,True,64,
mp-aaabrzph,True,24,
mp-aaabrzpm,True,48,
mp-aaabrzpn,True,38,
mp-aaabrzpo,True,40,
mp-aaabrzps,True,56,
mp-aaabrzpu,True,67,
mp-aaabrzpx,True,56,
mp-aaabrzpz,True,90,
mp-aaabrzqa,True,66,
mp-aaabrzqb,True,28,
mp-aaabrzqc,True,32,
mp-aaabrzqd,True,21,
mp-aaabrzqe,True,36,
mp-aaabrzqf,True,38,
mp-aaabrzql,True,90,
mp-aaabrzqo,True,16,
mp-aaabrzqv,True,70,
mp-aaabrzqy,True,90,
mp-aaabrzrc,True,36,
mp-aaabrzri,True,66,
mp-aaabrzrj,True,24,
mp-aaabrzrk,True,24,
mp-aaabrzrr,True,34,
mp-aaabrzrs,True,46,
mp-aaabrzrt,True,72,
mp-aaabrzsc,True,22,
mp-aaabrzse,True,24,
mp-aaabrzsi,True,24,
mp-aaabrzsx,True,40,
mp-aaabrzsy,True,22,
mp-aaabrztf,True,24,
mp-aaabrzti,True,24,
mp-aaabrzto,True,48,
mp-aaabrztp,True,52,
mp-aaabrztq,True,24,
mp-aaabrztr,True,28,
mp-aaabrztt,True,24,
mp-aaabrztw,True,16,
mp-aaabrztz,True,28,
mp-aaabrzua,True,52,
mp-aaabrzuc,True,48,
mp-aaabrzui,True,22,
mp-aaabrzuk,True,24,
mp-aaabrzvs,True,90,
mp-aaabrzvy,True,13,
mp-aaabrzwc,True,15,
mp-aaabrzzd,True,56,
mp-aaabsaap,True,16,
mp-aaabsaat,True,32,
mp-aaabsacd,True,28,
mp-aaabsada,True,90,
mp-aaabsadf,True,16,
mp-aaabsadj,True,24,
mp-aaabsadk,True,22,
mp-aaabsaef,True,24,
mp-aaabsaeg,True,40,
mp-aaabsaei,True,56,
mp-aaabsaep,True,24,
mp-aaabsaev,True,28,
mp-aaabsaff,True,90,
mp-aaabsafg,True,90,
mp-aaabsafp,True,88,
mp-aaabsagc,True,22,
mp-aaabsagg,True,36,
mp-aaabsagh,True,36,
mp-aaabsagk,True,14,
mp-aaabsagl,True,18,
mp-aaabsago,True,24,
mp-aaabsags,True,28,
mp-aaabsagt,True,28,
mp-aaabsagz,True,8,
mp-aaabsahm,True,36,
mp-aaabsaih,True,90,
mp-aaabsait,True,90,
mp-aaabsajc,True,90,
mp-aaabsajy,True,12,
mp-aaabsakd,True,28,
mp-aaabsaky,True,14,
mp-aaabsalu,True,56,
mp-aaabsamq,True,36,
mp-aaabsanc,True,92,
mp-aaabsanl,True,92,
mp-aaabsanr,True,28,
mp-aaabsaor,True,52,
mp-aaabsapx,True,41,
mp-aaabsatf,True,72,
mp-aaabsawe,True,68,
mp-aaabsbam,True,28,
mp-aaabsbax,True,20,
mp-aaabsbbs,True,24,
mp-aaabsbck,True,56,
mp-aaabsbdi,True,30,
mp-aaabsbff,True,24,
mp-aaabsbfp,True,34,
mp-aaabsbfv,True,30,
mp-aaabsbfy,True,14,
mp-aaabsbgq,True,24,
mp-aaabsbhp,True,91,
mp-aaabsbhr,True,15,
mp-aaabsbij,True,24,
mp-aaabsbim,True,26,
mp-aaabsbin,True,22,
mp-aaabsbir,True,24,
mp-aaabsbiv,True,24,
mp-aaabsbix,True,28,
mp-aaabsbjd,True,24,
mp-aaabsbjh,True,22,
mp-aaabsbjt,True,92,
mp-aaabsbkk,True,28,
mp-aaabsbkm,True,56,
mp-aaabsbkp,True,55,
mp-aaabsbkr,True,40,
mp-aaabsbkw,True,48,
mp-aaabsbkz,True,20,
mp-aaabsble,True,34,
mp-aaabsblj,True,34,
mp-aaabsblm,True,34,
mp-aaabsbln,True,34,
mp-aaabsbmm,True,36,
mp-aaabsbmn,True,38,
mp-aaabsbmo,True,40,
mp-aaabsbmp,True,34,
mp-aaabsbmt,True,80,
mp-aaabsbmu,True,80,
mp-aaabsbmx,True,30,
mp-aaabsbmy,True,30,
mp-aaabsbnb,True,30,
mp-aaabsbnx,True,21,
mp-aaabsbnz,True,32,
mp-aaabsbod,True,32,
mp-aaabsbog,True,48,
mp-aaabsbon,True,46,
mp-aaabsbos,True,34,
mp-aaabsbow,True,34,
mp-aaabsboy,True,34,
mp-aaabsbpb,True,5,
mp-aaabsbpd,True,34,
mp-aaabsbpf,True,14,
mp-aaabsbpg,True,34,
mp-aaabsbpj,True,34,
mp-aaabsbpk,True,36,
mp-aaabsbpl,True,43,
mp-aaabsbpn,True,34,
mp-aaabsbpw,True,40,
mp-aaabsbqb,True,88,
mp-aaabsbqp,True,28,
mp-aaabsbqs,True,46,
mp-aaabsbqv,True,68,
mp-aaabsbqx,True,57,
mp-aaabsbqz,True,34,
mp-aaabsbrb,True,40,
mp-aaabsbrc,True,36,
mp-aaabsbrd,True,36,
mp-aaabsbrm,True,80,
mp-aaabsbrr,True,16,
mp-aaabsbru,True,64,
mp-aaabsbsc,True,28,
mp-aaabsbsd,True,46,
mp-aaabsbsh,True,44,
mp-aaabsbsk,True,12,
mp-aaabsbsl,True,48,
mp-aaabsbsm,True,40,
mp-aaabsbsn,True,19,
mp-aaabsbss,True,48,
mp-aaabsbsu,True,24,
mp-aaabsbsv,True,50,
mp-aaabsbsy,True,60,
mp-aaabsbtc,True,84,
mp-aaabsbtk,True,84,
mp-aaabsbto,True,83,
mp-aaabsbtx,True,34,
mp-aaabsbtz,True,72,
mp-aaabsbum,True,88,
mp-aaabsbuo,True,79,
mp-aaabsbvh,True,40,
mp-aaabsbvj,True,46,
mp-aaabsbvn,True,72,
mp-aaabsbvy,True,36,
mp-aaabsbvz,True,63,
mp-aaabsbwa,True,40,
mp-aaabsbwd,True,46,
mp-aaabsbwf,True,50,
mp-aaabsbwj,True,25,
mp-aaabsbwo,True,44,
mp-aaabsbwr,True,27,
mp-aaabsbwt,True,46,
mp-aaabsbxc,True,24,
mp-aaabsbxd,True,20,
mp-aaabsbxe,True,28,
mp-aaabsbxm,True,75,
mp-aaabsbxn,True,56,
mp-aaabsbxr,True,24,
mp-aaabsbxu,True,34,
mp-aaabsbxv,True,32,
mp-aaabsbxw,True,24,
mp-aaabsbxx,True,46,
mp-aaabsbxy,True,48,
mp-aaabsbya,True,83,
mp-aaabsbye,True,40,
mp-aaabsbyf,True,34,
mp-aaabsbyi,True,26,
mp-aaabsbyk,True,24,
mp-aaabsbyp,True,50,
mp-aaabsbyq,True,48,
mp-aaabsbyr,True,48,
mp-aaabsbyt,True,48,
mp-aaabsbyw,True,24,
mp-aaabsbyx,True,24,
mp-aaabsbzb,True,50,
mp-aaabsbzd,True,24,
mp-aaabsbzl,True,24,
mp-aaabsbzm,True,46,
mp-aaabsbzo,True,44,
mp-aaabsbzp,True,42,
mp-aaabsbzq,True,46,
mp-aaabsbzr,True,46,
mp-aaabsbzw,True,75,
mp-aaabscab,True,15,
mp-aaabscaj,True,48,
mp-aaabscal,True,84,
mp-aaabscao,True,83,
mp-aaabscap,True,84,
mp-aaabscas,True,28,
mp-aaabscau,True,46,
mp-aaabscav,True,48,
mp-aaabscax,True,38,
mp-aaabscaz,True,88,
mp-aaabscba,True,70,
mp-aaabscdb,True,44,
mp-aaabscdc,True,48,
mp-aaabscdd,True,48,
mp-aaabscde,True,50,
mp-aaabscdj,True,24,
mp-aaabscdq,True,50,
mp-aaabscdr,True,28,
mp-aaabscdt,True,28,
mp-aaabscdv,True,48,
mp-aaabscdw,True,48,
mp-aaabscdy,True,56,
mp-aaabsceg,True,28,
mp-aaabscel,True,23,
mp-aaabsceo,True,80,
mp-aaabsceu,True,56,
mp-aaabscew,True,14,
mp-aaabscey,True,20,
mp-aaabscfj,True,55,
mp-aaabscfk,True,40,
mp-aaabscgh,True,32,
mp-aaabscgl,True,20,
mp-aaabscgp,True,50,
mp-aaabscgu,True,75,
mp-aaabscha,True,28,
mp-aaabschd,True,28,
mp-aaabschf,True,14,
mp-aaabschn,True,28,
mp-aaabschp,True,36,
mp-aaabscht,True,24,
mp-aaabscig,True,17,
mp-aaabscik,True,34,
mp-aaabscio,True,98,
mp-aaabscip,True,80,
mp-aaabsciu,True,28,
mp-aaabsciz,True,56,
mp-aaabscja,True,40,
mp-aaabscjp,True,12,
mp-aaabscju,True,56,
mp-aaabscjv,True,56,
mp-aaabsclm,True,45,
mp-aaabscly,True,9,
mp-aaabscma,True,34,
mp-aaabscme,True,40,
mp-aaabscmf,True,28,
mp-aaabscmi,True,24,
mp-aaabscmj,True,24,
mp-aaabscmq,True,24,
mp-aaabscmr,True,24,
mp-aaabscpn,True,56,
mp-aaabscpq,True,41,
mp-aaabscqe,True,24,
mp-aaabscqn,True,42,
mp-aaabscqp,True,15,
mp-aaabscqq,True,34,
mp-aaabscqr,True,76,
mp-aaabscqt,True,24,
mp-aaabscqw,True,24,
mp-aaabscqx,True,24,
mp-aaabscqy,True,28,
mp-aaabscqz,True,24,
mp-aaabscrp,True,16,
mp-aaabscrr,True,33,
mp-aaabscru,True,56,
mp-aaabscry,True,24,
mp-aaabscsc,True,56,
mp-aaabscsd,True,24,
mp-aaabscse,True,24,
mp-aaabscsh,True,40,
mp-aaabscsj,True,88,
mp-aaabscsl,True,14,
mp-aaabscsp,True,24,
mp-aaabscsq,True,28,
mp-aaabscsr,True,34,
mp-aaabscss,True,46,
mp-aaabscsx,True,41,
mp-aaabscsz,True,84,
mp-aaabsctb,True,24,
mp-aaabsctc,True,24,
mp-aaabsctd,True,41,
mp-aaabsctf,True,84,
mp-aaabscth,True,24,
mp-aaabsctk,True,24,
mp-aaabsctl,True,34,
mp-aaabsctw,True,36,
mp-aaabscud,True,34,
mp-aaabscue,True,36,
mp-aaabscui,True,34,
mp-aaabscuk,True,44,
mp-aaabscul,True,46,
mp-aaabscus,True,80,
mp-aaabscuw,True,44,
mp-aaabscuy,True,36,
mp-aaabscvs,True,30,
mp-aaabscvv,True,36,
mp-aaabscvw,True,38,
mp-aaabscwb,True,44,
mp-aaabscwc,True,24,
mp-aaabscwd,True,28,
mp-aaabscwe,True,34,
mp-aaabscwg,True,28,
mp-aaabscwh,True,34,
mp-aaabscwi,True,38,
mp-aaabscwj,True,26,
mp-aaabscwm,True,45,
mp-aaabscwu,True,24,
mp-aaabscwx,True,76,
mp-aaabscwy,True,96,
mp-aaabscwz,True,99,
mp-aaabscxa,True,92,
mp-aaabscxb,True,14,
mp-aaabscxc,True,12,
mp-aaabscxd,True,24,
mp-aaabscxh,True,92,
mp-aaabscxi,True,96,
mp-aaabscxj,True,96,
mp-aaabscxk,True,100,
mp-aaabscxn,True,24,
mp-aaabscxv,True,82,
mp-aaabscyc,True,45,
mp-aaabscyd,True,40,
mp-aaabscye,True,83,
mp-aaabscyg,True,56,
mp-aaabscyj,True,100,
mp-aaabscyn,True,24,
mp-aaabscyo,True,24,
mp-aaabsczd,True,96,
mp-aaabsdak,True,90,
mp-aaabsdal,True,88,
mp-aaabsdbp,True,70,
mp-aaabsdbq,True,68,
mp-aaabsdca,True,28,
mp-aaabsdcj,True,11,
mp-aaabsdcm,True,34,
mp-aaabsdcn,True,34,
mp-aaabsdco,True,32,
mp-aaabsdcq,True,56,
mp-aaabsddm,True,14,
mp-aaabsdee,True,60,
mp-aaabsdek,True,80,
mp-aaabsdeq,True,56,
mp-aaabsdfj,True,26,
mp-aaabsdfv,True,40,
mp-aaabsdgl,True,31,
mp-aaabsdgp,True,16,
mp-aaabsdgq,True,24,
mp-aaabsdhk,True,56,
mp-aaabsdir,True,80,
mp-aaabsdjw,True,88,
mp-aaabsdkm,True,48,
mp-aaabsdlv,True,56,
mp-aaabsdnl,True,14,
mp-aaabsdnv,True,76,
mp-aaabsdob,True,20,
mp-aaabsdod,True,85,
mp-aaabsdog,True,28,
mp-aaabsdoo,True,92,
mp-aaabsdor,True,48,
mp-aaabsdpt,True,54,
mp-aaabsdpu,True,54,
mp-aaabsdqi,True,28,
mp-aaabsdqk,True,40,
mp-aaabsdqt,True,68,
mp-aaabsdqw,True,48,
mp-aaabsdre,True,28,
mp-aaabsdrm,True,30,
mp-aaabsdrr,True,9,
mp-aaabsdsp,True,28,
mp-aaabsdsw,True,28,
mp-aaabsdtg,True,92,
mp-aaabsdth,True,48,
mp-aaabsdtk,True,24,
mp-aaabsdty,True,74,
mp-aaabsdtz,True,24,
mp-aaabsdui,True,60,
mp-aaabsduj,True,32,
mp-aaabsduk,True,32,
mp-aaabsdul,True,48,
mp-aaabsdum,True,17,
mp-aaabsdun,True,48,
mp-aaabsdux,True,56,
mp-aaabsdvd,True,40,
mp-aaabsdvg,True,19,
mp-aaabsdvi,True,40,
mp-aaabsdvj,True,40,
mp-aaabsdvm,True,26,
mp-aaabsdvp,True,44,
mp-aaabsdvq,True,56,
mp-aaabsdvs,True,28,
mp-aaabsdvt,True,27,
mp-aaabsdvz,True,27,
mp-aaabsdwd,True,19,
mp-aaabsdwe,True,26,
mp-aaabsdwk,True,70,
mp-aaabsdwp,True,96,
mp-aaabsdwx,True,36,
mp-aaabsdwy,True,24,
mp-aaabsdwz,True,24,
mp-aaabsdxd,True,20,
mp-aaabsdxm,True,54,
mp-aaabsdxv,True,24,
mp-aaabsdya,True,36,
mp-aaabsdyi,True,18,
mp-aaabsdym,True,36,
mp-aaabsdyr,True,48,
mp-aaabsdyz,True,20,
mp-aaabsdzp,True,90,
mp-aaabsead,True,40,
mp-aaabseaf,True,22,
mp-aaabseaj,True,36,
mp-aaabseam,True,36,
mp-aaabseap,True,72,
mp-aaabseaq,True,72,
mp-aaabseau,True,21,
mp-aaabsebi,True,24,
mp-aaabsebw,True,28,
mp-aaabseca,True,24,
mp-aaabsecj,True,36,
mp-aaabsecn,True,76,
mp-aaabsect,True,24,
mp-aaabsede,True,76,
mp-aaabsedj,True,55,
mp-aaabsedo,True,20,
mp-aaabsedq,True,36,
mp-aaabseea,True,28,
mp-aaabseek,True,76,
mp-aaabseel,True,76,
mp-aaabseem,True,12,
mp-aaabseeq,True,20,
mp-aaabsees,True,28,
mp-aaabsefr,True,24,
mp-aaabsefs,True,58,
mp-aaabsege,True,36,
mp-aaabsegh,True,68,
mp-aaabsegt,True,36,
mp-aaabsegu,True,80,
mp-aaabsehh,True,28,
mp-aaabsehn,True,72,
mp-aaabseho,True,72,
mp-aaabseif,True,56,
mp-aaabseil,True,28,
mp-aaabsein,True,28,
mp-aaabseio,True,24,
mp-aaabseiq,True,36,
mp-aaabseis,True,56,
mp-aaabseit,True,54,
mp-aaabseiv,True,92,
mp-aaabsejd,True,48,
mp-aaabsejg,True,24,
mp-aaabsejk,True,36,
mp-aaabsejm,True,28,
mp-aaabsejn,True,28,
mp-aaabsejo,True,28,
mp-aaabseka,True,92,
mp-aaabsekc,True,27,
mp-aaabsekd,True,56,
mp-aaabsekj,True,71,
mp-aaabsekw,True,54,
mp-aaabseln,True,54,
mp-aaabselo,True,54,
mp-aaabselv,True,19,
mp-aaabselx,True,24,
mp-aaabsely,True,54,
mp-aaabsemf,True,70,
mp-aaabseml,True,38,
mp-aaabsemn,True,40,
mp-aaabsemv,True,64,
mp-aaabsemz,True,19,
mp-aaabsend,True,27,
mp-aaabsenh,True,48,
mp-aaabsenj,True,44,
mp-aaabsenk,True,48,
mp-aaabsenl,True,36,
mp-aaabsenm,True,40,
mp-aaabseno,True,48,
mp-aaabsenr,True,19,
mp-aaabsenz,True,64,
mp-aaabseoa,True,44,
mp-aaabseoc,True,17,
mp-aaabseod,True,27,
mp-aaabseof,True,19,
mp-aaabseoi,True,27,
mp-aaabseoj,True,27,
mp-aaabseol,True,58,
mp-aaabseom,True,52,
mp-aaabseor,True,17,
mp-aaabseos,True,17,
mp-aaabseou,True,26,
mp-aaabseov,True,17,
mp-aaabseoy,True,58,
mp-aaabsepc,True,18,
mp-aaabsepj,True,34,
mp-aaabsepm,True,32,
mp-aaabsepq,True,55,
mp-aaabsept,True,17,
mp-aaabseqe,True,80,
mp-aaabseqf,True,88,
mp-aaabseqo,True,50,
mp-aaabsequ,True,92,
mp-aaabserk,True,26,
mp-aaabserm,True,36,
mp-aaabsers,True,24,
mp-aaabseru,True,86,
mp-aaabsesb,True,23,
mp-aaabsesu,True,24,
mp-aaabsesv,True,30,
mp-aaabsetb,True,56,
mp-aaabseth,True,30,
mp-aaabsetn,True,76,
mp-aaabsetp,True,40,
mp-aaabsetq,True,35,
mp-aaabsety,True,40,
mp-aaabsetz,True,72,
mp-aaabseum,True,45,
mp-aaabseun,True,34,
mp-aaabseuv,True,98,
mp-aaabseuw,True,98,
mp-aaabsevb,True,28,
mp-aaabsevd,True,36,
mp-aaabseve,True,34,
mp-aaabsevf,True,36,
mp-aaabsevi,True,56,
mp-aaabsevj,True,47,
mp-aaabsevr,True,40,
mp-aaabsewf,True,40,
mp-aaabsewm,True,128,
mp-aaabsewo,True,69,
mp-aaabsewr,True,80,
mp-aaabsews,True,56,
mp-aaabsewy,True,24,
mp-aaabsexg,True,36,
mp-aaabsexi,True,24,
mp-aaabsexn,True,64,
mp-aaabsexo,True,40,
mp-aaabsexq,True,64,
mp-aaabsexw,True,76,
mp-aaabseya,True,14,
mp-aaabseyi,True,36,
mp-aaabseyz,True,56,
mp-aaabsfar,True,56,
mp-aaabsfba,True,68,
mp-aaabsfbf,True,74,
mp-aaabsfbg,True,40,
mp-aaabsfbj,True,36,
mp-aaabsfbl,True,36,
mp-aaabsfbt,True,38,
mp-aaabsfdk,True,68,
mp-aaabsfdw,True,72,
mp-aaabsfeb,True,76,
mp-aaabsfee,True,68,
mp-aaabsffn,True,27,
mp-aaabsfga,True,40,
mp-aaabsfgy,True,28,
mp-aaabsfhd,True,44,
mp-aaabsfiw,True,20,
mp-aaabsfjv,True,76,
mp-aaabsfjy,True,69,
mp-aaabsfkh,True,26,
mp-aaabsfki,True,35,
mp-aaabsfkk,True,69,
mp-aaabsfkl,True,84,
mp-aaabsfks,True,28,
mp-aaabsfkt,True,68,
mp-aaabsfmf,True,56,
mp-aaabsfmm,True,28,
mp-aaabsfmn,True,24,
mp-aaabsfms,True,19,
mp-aaabsfnb,True,34,
mp-aaabsfnd,True,44,
mp-aaabsfos,True,32,
mp-aaabsfrt,True,42,
mp-aaabsftr,True,36,
mp-aaabsftx,True,48,
mp-aaabsfux,True,38,
mp-aaabsfuy,True,28,
mp-aaabsfuz,True,32,
mp-aaabsfva,True,41,
mp-aaabsfvc,True,45,
mp-aaabsfvj,True,48,
mp-aaabsfvs,True,35,
mp-aaabsfvt,True,27,
mp-aaabsfvv,True,34,
mp-aaabsfvx,True,66,
mp-aaabsfwd,True,32,
mp-aaabsfwq,True,29,
mp-aaabsfwv,True,60,
mp-aaabsfxq,True,88,
mp-aaabsfxr,True,32,
mp-aaabsfxu,True,32,
mp-aaabsfxv,True,45,
mp-aaabsfxz,True,43,
mp-aaabsfyc,True,34,
mp-aaabsfyi,True,38,
mp-aaabsfyl,True,45,
mp-aaabsfyy,True,40,
mp-aaabsfyz,True,45,
mp-aaabsfzb,True,66,
mp-aaabsfzd,True,18,
mp-aaabsfzh,True,22,
mp-aaabsfzo,True,30,
mp-aaabsfzw,True,56,
mp-aaabsgaa,True,15,
mp-aaabsgac,True,34,
mp-aaabsgad,True,72,
mp-aaabsgae,True,47,
mp-aaabsgaf,True,66,
mp-aaabsgag,True,50,
mp-aaabsgai,True,28,
mp-aaabsgar,True,28,
mp-aaabsgbo,True,30,
mp-aaabsgbt,True,46,
mp-aaabsgbu,True,12,
mp-aaabsgbw,True,14,
mp-aaabsgcd,True,23,
mp-aaabsgci,True,24,
mp-aaabsgcl,True,9,
mp-aaabsgcn,True,40,
mp-aaabsgcp,True,66,
mp-aaabsgcr,True,12,
mp-aaabsgcz,True,24,
mp-aaabsgdc,True,56,
mp-aaabsgdg,True,26,
mp-aaabsgdn,True,81,
mp-aaabsger,True,41,
mp-aaabsgev,True,24,
mp-aaabsgfb,True,24,
mp-aaabsgfl,True,24,
mp-aaabsgfr,True,20,
mp-aaabsggm,True,78,
mp-aaabsggr,True,76,
mp-aaabsggt,True,32,
mp-aaabsggy,True,17,
mp-aaabsghd,True,50,
mp-aaabsghg,True,14,
mp-aaabsgia,True,18,
mp-aaabsgip,True,54,
mp-aaabsgjg,True,34,
mp-aaabsgjr,True,30,
mp-aaabsgjt,True,56,
mp-aaabsgjx,True,28,
mp-aaabsgkg,True,28,
mp-aaabsgkh,True,32,
mp-aaabsgkp,True,20,
mp-aaabsgkv,True,20,
mp-aaabsgkw,True,28,
mp-aaabsgli,True,28,
mp-aaabsgme,True,24,
mp-aaabsgml,True,30,
mp-aaabsgnc,True,35,
mp-aaabsgnn,True,86,
mp-aaabsgnx,True,40,
mp-aaabsgod,True,80,
mp-aaabsgof,True,132,
