record_index,source_queried_working_ion,source_endpoint,mp_database_version,record_source_id,working_ion,battery_formula,formula_charge,formula_discharge,framework_formula,chemsys,elements,average_voltage,capacity_grav,capacity_vol,energy_grav,energy_vol,max_delta_volume,stability_charge,stability_discharge,fracA_charge,fracA_discharge,num_steps,max_voltage_step,id_charge,id_discharge,material_ids,battery_type,thermo_type,last_updated,stability_worst
Li_000878,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li4-1Ti2Mn3Ni3O16,Li4Ti2Mn3Ni3O16,Li10Ti2Mn3Ni3O16,Ti2Mn3Ni3O16,Mn-Ni-O-Ti,Mn|Ni|O|Ti,2.457406735000001,211.02732677421062,874.4356113231346,518.5799740839913,2148.843960589314,0.09419832442663001,0.045293311723283006,0.09679557919117501,0.14285714285714202,0.29411764705882304,1.0,0.0,mp-aaabrrrr,mp-aaabsgac,mp-aaabrrrr|mp-aaabsgac,insertion,,2025-09-19T09:44:43.920000Z,0.09679557919117501
Li_000879,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-4Mn3Ni3(TeO8)2,Mn3Ni3(TeO8)2,Li4Mn3Ni3(TeO8)2,Mn3Ni3(TeO8)2,Mn-Ni-O-Te,Mn|Ni|O|Te,4.182798375833333,121.84585863097884,597.5014114002387,509.65665958367623,2499.2279331630425,0.09134582010020001,0.07744313499999901,0.0013124479960450002,0.0,0.14285714285714202,1.0,0.0,mp-aaabrazu,mp-aaabrwlz,mp-aaabrazu|mp-aaabrwlz,insertion,,2025-09-19T09:44:30.133000Z,0.07744313499999901
Li_000880,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-2MnV4NiO12,MnV4NiO12,Li2MnV4NiO12,MnV4NiO12,Mn-Ni-O-V,Mn|Ni|O|V,2.578682458333337,102.4380001097283,345.02314069763827,264.1550739497049,889.7051206360749,0.015882601569449,0.004775887777777,0.06362772674997601,0.0,0.1,1.0,0.0,mp-aaabwkal,mp-aaabxbvq,mp-aaabwkal|mp-aaabxbvq,insertion,,2025-09-19T09:44:52.294000Z,0.06362772674997601
Li_000881,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-2MnO2,MnO2,Li2MnO2,MnO2,Mn-O,Mn|O,2.376154228333332,531.6760203980493,1851.4666558343183,1263.3442239722638,4399.370322878889,0.375377211173876,0.019746214166666002,0.009601621666668001,0.0,0.4,2.0,1.634491140000001,mp-aaaablid,mp-aaaabcnn,mp-aaaablid|mp-aaaabluk|mp-aaaablic|mp-aaaabcnn,insertion,,2025-09-19T09:43:29.427000Z,0.019746214166666002
Li_000882,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li6-13Mn17O40,Li6Mn17O40,Li13Mn17O40,Mn17O40,Mn-O,Mn|O,4.73399644047618,112.73606231057778,441.56583098127567,533.6921176915761,2090.371072101266,0.005470781257368,0.096944616408735,0.013613862214261,0.09523809523809501,0.18571428571428503,1.0,0.0,mp-aaabrenr,mp-aaabrfzv,mp-aaabrenr|mp-aaabrfzv,insertion,,2025-09-19T09:44:35.648000Z,0.096944616408735
Li_000883,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0.75-1MnO2,Li3Mn4O8,LiMnO2,MnO2,Mn-O,Mn|O,2.747755983333339,71.37328606489606,299.14408334948644,196.11637383498018,821.9749449023184,0.012232567531829,0.056897864000006,0.051785727499999004,0.2,0.25,1.0,0.0,mp-aaacpaaz,mp-aaabrbcu,mp-aaacpaaz|mp-aaabrhmj|mp-aaabroit|mp-aaacpade|mp-aaabrbcu,insertion,,2025-09-19T09:44:30.284000Z,0.056897864000006
Li_000884,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li5-7Mn5O12,Li5Mn5O12,Li7Mn5O12,Mn5O12,Mn-O,Mn|O,3.519498403333334,104.02887746231265,411.5867464841507,366.1294681291684,1448.57889708413,0.041012704670551,0.08471351265148701,0.021580592291654002,0.22727272727272702,0.291666666666666,2.0,0.441140759999996,mp-aaabreku,mp-aaabrbga,mp-aaabreku|mp-aaabrnhv|mp-aaabrbga,insertion,,2025-09-19T09:44:30.533000Z,0.08471351265148701
Li_000885,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-1MnO2,MnO2,LiMnO2,MnO2,Mn-O,Mn|O,3.263265778333331,285.49314425958426,1153.082326352794,931.6400076110823,3762.8140951880596,0.24995787172536302,0.013758580833332002,0.0,0.0,0.25,2.0,0.263632860000001,mp-aaaablpw,mp-aaabqyjg,mp-aaaablpw|mp-aaabthqj|mp-aaabrekv|mp-aaabrupy|mp-aaabqxpa|mp-aaabrdso|mp-aaachmrx|mp-aaabqyjg|mp-aaaablnx,insertion,,2025-09-19T09:43:33.227000Z,0.013758580833332002
Li_000886,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li5-6MnO4,Li5MnO4,Li6MnO4,MnO4,Mn-O,Mn|O,1.963783213333333,166.90251955859517,418.9457355853065,327.7603661722076,822.7186028400104,0.052049502926556,0.041395213999997,0.0,0.5,0.5454545454545451,1.0,0.0,mp-aaabsbxd,mp-aaabrvvx,mp-aaabsbxd|mp-aaabqxuz|mp-aaacpltc|mp-aaabrvvx,insertion,,2025-09-19T09:44:26.522000Z,0.041395213999997
Li_000887,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0.2-1MnO2,LiMn5O10,LiMnO2,MnO2,Mn-O,Mn|O,3.215432392083333,228.39451540766734,935.9565943770937,734.3871230159895,3009.5051511441084,0.06964281259614401,0.08962969648437101,0.049811869249999,0.0625,0.25,4.0,1.456351515000002,mp-aaabrezo,mp-aaabrbbf,mp-aaabrezo|mp-aaabqwbw|mp-aaabqwbp|mp-aaabqwau|mp-aaabqvku|mp-aaabskde|mp-aaabrbbf,insertion,,2025-09-19T09:44:20.111000Z,0.08962969648437101
Li_000888,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-1.25MnO2,MnO2,Li5Mn4O8,MnO2,Mn-O,Mn|O,2.7667234423333342,350.38978114561473,1350.7511034452941,969.4316214496187,3737.154742659713,0.278857144483599,0.029468967083333002,0.054532848431371,0.0,0.29411764705882304,2.0,1.43393028916666,mp-aaabqzph,mp-aaabqxzg,mp-aaabqzph|mp-aaacfeis|mp-aaabrwza|mp-aaabqxzg,insertion,,2025-09-19T09:44:26.670000Z,0.054532848431371
Li_000889,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-6Mn15O32,Mn15O32,Li6Mn15O32,Mn15O32,Mn-O,Mn|O,4.515828204999996,116.7229306798166,460.45793197744933,527.1007025341751,2079.348916439735,0.039841949824003006,0.12170371186170201,0.042872005495283,0.0,0.113207547169811,1.0,0.0,mp-aaabsevj,mp-aaabrixx,mp-aaabsevj|mp-aaabrixx|mp-aaabrcoy,insertion,,2025-09-19T09:44:32.686000Z,0.12170371186170201
Li_000890,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-1MnO2,MnO2,LiMnO2,MnO2,Mn-O,Mn|O,3.15127609333333,285.49314425958426,1171.1760268000392,899.6677203157916,3690.6990143400794,0.299661296814479,0.029745060833333004,0.039987281250000006,0.0,0.25,1.0,0.0,mp-aaabdbbc,mp-aaaggujk,mp-aaabdbbc|mp-aaaabwvp|mp-aaaggujk|mp-aaacfbcm,insertion,,2025-09-19T09:44:13.312000Z,0.039987281250000006
Li_000891,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li2.5-5Mn3O8,Li5Mn6O16,Li5Mn3O8,Mn3O8,Mn-O,Mn|O,3.621451063333334,204.5825043456792,779.7612297353637,740.8855279020564,2823.867134571241,0.028049025621309998,0.08377046155555401,0.038401015937487,0.185185185185185,0.3125,3.0,0.9251800600000301,mp-aaabremz,mp-aaacovne,mp-aaabremz|mp-aaaabxmz|mp-aaabrxrt|mp-aaacovne|mp-aaacovku,insertion,,2025-09-19T09:44:13.362000Z,0.08377046155555401
Li_000892,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0.67-1MnO2,Li2Mn3O6,LiMnO2,MnO2,Mn-O,Mn|O,3.324037740833329,95.16438141986141,395.5349586049128,316.3299954226774,1314.7731302216787,0.032710266757776,0.08604782022726501,0.032085480833333,0.18181818181818102,0.25,1.0,0.0,mp-aaabrdsj,mp-aaabrblr,mp-aaabrdsj|mp-aaabrblr,insertion,,2025-09-19T09:44:30.828000Z,0.08604782022726501
Li_000893,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-1Mn7O12,Mn7O12,LiMn7O12,Mn7O12,Mn-O,Mn|O,3.342295863333338,45.93226369006609,218.03119846438284,153.51921492484396,728.7247727051168,0.018821763004799,0.047872553750000005,0.06266705137499601,0.0,0.05,1.0,0.0,mp-aaabqyao,mp-aaacwrii,mp-aaabqyao|mp-aaacwrii|mp-aaabqznc,insertion,,2025-09-19T09:44:26.758000Z,0.06266705137499601
Li_000894,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li4-9Mn7O16,Li4Mn7O16,Li9Mn7O16,Mn7O16,Mn-O,Mn|O,3.219012367333333,190.61522625359365,745.3759938994599,613.5927707123595,2399.374542675737,0.051662451675757004,0.060751937962968,0.029274998906238,0.148148148148148,0.28125,1.0,0.0,mp-aaabrdfg,mp-aaackpzr,mp-aaabrdfg|mp-aaackpzr|mp-aaackpyk,insertion,,2025-09-19T09:44:33.653000Z,0.060751937962968
Li_000895,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-3Mn5O8,Mn5O8,Li3Mn5O8,Mn5O8,Mn-O,Mn|O,2.824517153333332,189.85323240285405,834.9183727003909,536.2437115376408,2358.241265325406,0.0014419095269620002,0.079740919711538,0.0526022890625,0.0,0.1875,1.0,0.0,mp-aaabqvfs,mp-aaabqypf,mp-aaabqvfs|mp-aaabqypf,insertion,,2025-09-19T09:44:19.600000Z,0.079740919711538
Li_000896,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li3-3.5Mn7O16,Li3Mn7O16,Li7Mn14O32,Mn7O16,Mn-O,Mn|O,4.5267607633333045,20.156029539197704,79.40793750223601,91.24152366262723,359.46073578234524,0.005688648935216,0.034743918197119,0.024360640341988003,0.115384615384615,0.132075471698113,1.0,0.0,mp-aaabrwcs,mp-aaabrddw,mp-aaabrwcs|mp-aaabrddw,insertion,,2025-09-19T09:44:33.528000Z,0.034743918197119
Li_000897,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li3-5.5Mn3O8,Li3Mn3O8,Li11Mn6O16,Mn3O8,Mn-O,Mn|O,2.866596321333331,202.43738013981738,755.069765046427,580.3062492091577,2164.4802108321105,0.040156150513289,0.031071843380949003,0.050055609545449006,0.21428571428571402,0.33333333333333304,2.0,1.456787453333333,mp-aaabrvyu,mp-aaabsjnf,mp-aaabrvyu|mp-aaabrems|mp-aaabsijw|mp-aaabsjnf,insertion,,2025-09-19T09:44:35.606000Z,0.050055609545449006
Li_000898,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0.17-0.89MnO2,LiMn6O12,Li8Mn9O18,MnO2,Mn-O,Mn|O,3.204278048717946,207.89740508418097,835.6425468445461,666.1610914966639,2677.6310694287376,0.051157297854674,0.035433940942977006,0.027648597999999,0.052631578947368,0.228571428571428,2.0,1.132084110666679,mp-aaacoypv,mp-aaabrfyd,mp-aaacoypv|mp-aaacoyqq|mp-aaabrlrj|mp-aaabrekz|mp-aaabrfyd,insertion,,2025-09-19T09:44:35.510000Z,0.035433940942977006
Li_000899,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-1MnO2,MnO2,LiMnO2,MnO2,Mn-O,Mn|O,3.665036873333335,285.49314425958426,1147.8495890185245,1046.3429007952495,4206.911068793407,0.126617653203243,0.168055925833334,0.015280234999999,0.0,0.25,1.0,0.0,mp-aaabdbno,mp-aaaabbtv,mp-aaabdbno|mp-aaaabbtv,insertion,,2025-09-19T09:43:27.564000Z,0.168055925833334
Li_000900,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-0.25MnO2,MnO2,LiMn4O8,MnO2,Mn-O,Mn|O,3.331042120833335,75.56345980481201,303.4416210065501,251.7050674057255,1010.7768207867639,0.019039557832448,0.0,0.027308942211537002,0.0,0.07692307692307601,1.0,0.0,mp-aaaabcrz,mp-aaacfcfb,mp-aaaabcrz|mp-aaacfcob|mp-aaacfvfh|mp-aaacfcfb|mp-aaabrvfk,insertion,,2025-09-19T09:43:29.909000Z,0.027308942211537002
Li_000901,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-0.5MnO2,MnO2,LiMn2O4,MnO2,Mn-O,Mn|O,4.577147888333333,148.22623728948068,607.8692971115072,678.453409005142,2782.3076696566027,0.004425766496548,0.209875000000001,0.046266695714286,0.0,0.14285714285714202,1.0,0.0,mp-aaadccfz,mp-aaabraxf,mp-aaadccfz|mp-aaabraxf,insertion,,2025-09-19T09:44:29.920000Z,0.209875000000001
Li_000902,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0.1-0.45MnO2,LiMn10O20,Li9Mn20O40,MnO2,Mn-O,Mn|O,3.9120125833333472,104.15820202318193,419.02310258545026,407.4681969720646,1639.2236500216613,0.046688308737625,0.036959117782258,0.010286750815216001,0.032258064516129004,0.130434782608695,1.0,0.0,mp-aaabrqoa,mp-aaabngyr,mp-aaabrqoa|mp-aaabodvw|mp-aaabngyr|mp-aaabmipl,insertion,,2025-09-19T09:44:18.190000Z,0.036959117782258
Li_000903,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-9Mn21O40,Mn21O40,Li9Mn21O40,Mn21O40,Mn-O,Mn|O,3.228756005555553,129.95400004296272,581.4715605345001,419.5897580846825,1877.4297931355266,0.041572561299696005,0.053272781905739,0.09425535057142201,0.0,0.128571428571428,1.0,0.0,mp-aaabrpwn,mp-aaabefcn,mp-aaabrpwn|mp-aaabefcn,insertion,,2025-09-19T09:44:15.529000Z,0.09425535057142201
Li_000904,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li2-4Mn5O12,Li2Mn5O12,Li4Mn5O12,Mn5O12,Mn-O,Mn|O,4.81353371083333,108.40991972947512,422.3211039985964,521.8348032065638,2032.8568708935927,0.002108138079071,0.08445713217105201,0.0,0.105263157894736,0.19047619047619002,1.0,0.0,mp-aaabreho,mp-aaabnijj,mp-aaabreho|mp-aaabmlic|mp-aaabnijj,insertion,,2025-09-19T09:44:18.247000Z,0.08445713217105201
Li_000905,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li12-14Mn2O9,Li12Mn2O9,Li14Mn2O9,Mn2O9,Mn-O,Mn|O,1.817730463333338,152.69555078792897,361.006009983315,277.55935428268145,656.2116217930909,0.049502147988589006,0.06953926391304001,0.042544171599995004,0.521739130434782,0.56,2.0,0.20995653999995,mp-aaabqwal,mp-aaabrvvu,mp-aaabqwal|mp-aaabrnig|mp-aaabrvvu,insertion,,2025-09-19T09:44:21.932000Z,0.06953926391304001
Li_000906,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0.8-1.6MnO2,Li4Mn5O10,Li8Mn5O10,MnO2,Mn-O,Mn|O,1.925695590833336,218.6928826213087,766.562812860107,421.13591981048654,1476.166628821508,0.127077458301791,0.070067696315777,0.037780407173912005,0.210526315789473,0.347826086956521,1.0,0.0,mp-aaabrlpp,mp-aaabrnfp,mp-aaabrlpp|mp-aaabrnfp,insertion,,2025-09-19T09:44:41.967000Z,0.070067696315777
Li_000907,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0.06-0.3MnO2,LiMn16O32,Li3Mn10O20,MnO2,Mn-O,Mn|O,1.238128904912279,71.50542472660149,297.5569489131725,88.53293321203455,368.4138593069054,0.009124418541303001,0.10966799625000201,0.277951965568179,0.020408163265306003,0.09090909090909001,1.0,0.0,mp-aaabmzru,mp-aaabmzrd,mp-aaabmzru|mp-aaabmzrd,insertion,,2025-09-19T09:44:18.449000Z,0.277951965568179
Li_000908,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-0.5MnO2,MnO2,LiMn2O4,MnO2,Mn-O,Mn|O,3.327431433333328,148.22623728948068,640.3629271912564,493.2126412017427,2130.763732677528,0.127241188282644,0.016567264166667,0.059105272857143,0.0,0.14285714285714202,2.0,0.76205250000001,mp-aaabkrla,mp-aaacfvcp,mp-aaabkrla|mp-aaacfcrl|mp-aaacfvcp,insertion,,2025-09-19T09:44:17.951000Z,0.059105272857143
Li_000909,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-9Mn21O40,Mn21O40,Li9Mn21O40,Mn21O40,Mn-O,Mn|O,3.8565676177777832,129.95400004296272,530.1911548542923,501.17638836638264,2044.7180390432698,0.049009075331603,0.043667860430330004,0.005166711714279001,0.0,0.128571428571428,1.0,0.0,mp-aaabwiuu,mp-aaabsemf,mp-aaabwiuu|mp-aaabsemf|mp-aaacozkc,insertion,,2025-09-19T09:44:49.673000Z,0.043667860430330004
Li_000910,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-1MnO2,MnO2,LiMnO2,MnO2,Mn-O,Mn|O,3.150337450833334,285.49314425958426,1125.5019773955767,899.3997443171321,3545.7110303762583,0.009808180218552,0.015143706666666002,0.029270926249999003,0.0,0.25,1.0,0.0,mp-aaacujli,mp-aaafmqhp,mp-aaacujli|mp-aaafmqhp|mp-aaabqzsc,insertion,,2025-09-19T09:44:28.765000Z,0.029270926249999003
Li_000911,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li1.62-2MnO3,Li13Mn8O24,Li2MnO3,MnO3,Mn-O,Mn|O,4.666702540000003,86.03583652118262,320.59574457238915,401.50365682442794,1496.1249755091605,0.007939111916712,0.06424167093333201,0.0,0.28888888888888803,0.33333333333333304,1.0,0.0,mp-aaabreis,mp-aaaabcci,mp-aaabreis|mp-aaabreek|mp-aaabrnhz|mp-aaaabcci,insertion,,2025-09-19T09:43:28.602000Z,0.06424167093333201
Li_000912,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-9Mn15O32,Mn15O32,Li9Mn15O32,Mn15O32,Mn-O,Mn|O,4.32901753111111,172.47751078386963,681.4170670633398,746.6581679057772,2949.866429315513,0.049655743719771,0.101399447180851,0.005941570803557001,0.0,0.160714285714285,1.0,0.0,mp-aaabxjzn,mp-aaabrugg,mp-aaabxjzn|mp-aaabrugg|mp-aaabrrrc,insertion,,2025-09-19T09:44:43.888000Z,0.101399447180851
Li_000913,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li1-5Mn7O12,LiMn7O12,Li5Mn7O12,Mn7O12,Mn-O,Mn|O,2.8579076608333382,175.38396570434298,762.9884881250317,501.23117917377317,2180.5506453401745,0.024938260217216002,0.070046377874996,0.041907281041666,0.05,0.208333333333333,1.0,0.0,mp-aaabqwgo,mp-aaabqxzd,mp-aaabqwgo|mp-aaabqxzd,insertion,,2025-09-19T09:44:22.683000Z,0.070046377874996
Li_000914,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-1.5MnO2,MnO2,Li3Mn2O4,MnO2,Mn-O,Mn|O,2.167213594999999,412.9728319268892,1570.2993431001657,895.0003357176042,3403.1740845862482,0.21555849331787402,0.03293045,0.184334430370369,0.0,0.33333333333333304,4.0,2.3103124950000122,mp-aaaablkd,mp-aaabnilg,mp-aaaablkd|mp-aaabsdod|mp-aaabnnys|mp-aaacrokq|mp-aaaacbpw|mp-aaacsdym|mp-aaabqvun|mp-aaacuxit|mp-aaacqakp|mp-aaaacaoo|mp-aaabrdyg|mp-aaacronq|mp-aaabegmc|mp-aaacukwa|mp-aaabrdgx|mp-aaaabhkq|mp-aaabqysk|mp-aaacvjfw|mp-aaabqvyq|mp-aaabfrcp|mp-aaaacbdx|mp-aaacuoat|mp-aaabrbar|mp-aaabnilg|mp-aaaabxhi|mp-aaabmiop,insertion,,2025-09-19T09:43:31.755000Z,0.184334430370369
Li_000915,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0.11-0.67MnO2,Li3Mn28O56,Li2Mn3O6,MnO2,Mn-O,Mn|O,3.413455173971626,163.77656747753872,656.7823333400288,559.0439716315177,2241.8970539126785,0.058324292130721,0.037977337571838,0.031172986818175003,0.034482758620689,0.18181818181818102,3.0,0.48394688124993906,mp-aaacpajg,mp-aaabrjvo,mp-aaacpajg|mp-aaacoyte|mp-aaabqwgi|mp-aaabrjvo,insertion,,2025-09-19T09:44:22.606000Z,0.037977337571838
Li_000916,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-1MnPO4,MnPO4,LiMnPO4,MnPO4,Mn-O-P,Mn|O|P,3.7464543333333222,170.8728823723351,576.3703073719633,640.1674506129899,2159.3450356583508,0.06739393304492401,0.05252174750000001,0.050066248928565,0.0,0.14285714285714202,1.0,0.0,mp-aaaabmky,mp-aaaabmkx,mp-aaaabmky|mp-aaaexdsn|mp-aaaabmkx,insertion,,2025-09-19T09:43:38.247000Z,0.05252174750000001
Li_000917,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-2Mn(PO3)5,Mn(PO3)5,Li2Mn(PO3)5,Mn(PO3)5,Mn-O-P,Mn|O|P,5.409895708333342,115.60338822726682,297.47355642319854,625.402273839484,1609.300916236518,0.023100911003768,0.067134472301587,0.030802282898549003,0.0,0.08695652173913,1.0,0.0,mp-aaabwjae,mp-aaabodlb,mp-aaabwjae|mp-aaabodlb,insertion,,2025-09-19T09:44:18.825000Z,0.067134472301587
Li_000918,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-1Mn4(PO4)3,Mn4(PO4)3,LiMn4(PO4)3,Mn4(PO4)3,Mn-O-P,Mn|O|P,3.376437088333323,52.386826627602844,194.8573286466585,176.88082436552597,657.9235113761331,0.016472899016948,0.028809813947336,0.047636848374992005,0.0,0.05,1.0,0.0,mp-aaaabmjk,mp-aaabhhrh,mp-aaaabmjk|mp-aaabhhrh|mp-aaabpmra,insertion,,2025-09-19T09:43:37.556000Z,0.047636848374992005
Li_000919,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-1Mn6P7O24,Mn6P7O24,LiMn6P7O24,Mn6P7O24,Mn-O-P,Mn|O|P,3.967335698333333,28.592174616624867,94.82146168251433,113.43475504951603,376.1885699011854,0.026426335313874002,0.003451735405356,0.0,0.0,0.026315789473684,1.0,0.0,mp-aaabcrvc,mp-aaaabmmf,mp-aaabcrvc|mp-aaaabmmf,insertion,,2025-09-19T09:43:38.990000Z,0.003451735405356
Li_000920,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-14Mn9(P2O7)8,Mn9(P2O7)8,Li14Mn9(P2O7)8,Mn9(P2O7)8,Mn-O-P,Mn|O|P,4.188218449761909,189.20317523204295,541.1178905628586,792.4242292603777,2266.31993275161,0.021789115097113003,0.062496966862169004,0.035777262947365,0.0,0.147368421052631,2.0,1.3907126046666611,mp-aaabcrtd,mp-aaabodmw,mp-aaabcrtd|mp-aaabeswd|mp-aaabodmw,insertion,,2025-09-19T09:44:14.396000Z,0.062496966862169004
Li_000921,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-1MnPO4,MnPO4,LiMnPO4,MnPO4,Mn-O-P,Mn|O|P,-0.7737872972916571,170.8728823723351,478.17507786935766,-132.21926583132446,-370.005801136758,0.031878490311127,0.10115170322916801,0.7374978724999931,0.0,0.14285714285714202,1.0,0.0,mp-aaabocdw,mp-aaabcrvm,mp-aaabocdw|mp-aaabcrvm,insertion,,2025-09-19T09:44:14.450000Z,0.7374978724999931
Li_000922,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-1Mn(PO3)3,Mn(PO3)3,LiMn(PO3)3,Mn(PO3)3,Mn-O-P,Mn|O|P,4.327931088333334,89.69858041321287,266.25108809209524,388.2092747497114,1152.3163614563562,0.045617351359590004,0.010715820064102,0.000503006785713,0.0,0.07142857142857101,1.0,0.0,mp-aaaablir,mp-aaaabcvs,mp-aaaablir|mp-aaaabcvs,insertion,,2025-09-19T09:43:30.401000Z,0.010715820064102
Li_000923,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-1MnPO4,MnPO4,LiMnPO4,MnPO4,Mn-O-P,Mn|O|P,3.707587988333334,170.8728823723351,588.1442995741866,633.5262462155645,2180.5967405079764,0.108165025892167,0.011608090000001,0.020549734642851,0.0,0.14285714285714202,1.0,0.0,mp-aaaabmum,mp-aaaabmul,mp-aaaabmum|mp-aaaabmul|mp-aaadqrlw,insertion,,2025-09-19T09:43:46.167000Z,0.020549734642851
Li_000924,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-1MnPO4,MnPO4,LiMnPO4,MnPO4,Mn-O-P,Mn|O|P,3.797607483333341,170.8728823723351,567.533481490145,648.9081367959177,2155.2693963491993,0.06567156792956101,0.0026366487500020003,0.0,0.0,0.14285714285714202,1.0,0.0,mp-aaaabnxs,mp-aaaabccr,mp-aaaabnxs|mp-aaabqxbn|mp-aaaeipnf|mp-aaaabccr,insertion,,2025-09-19T09:43:28.653000Z,0.0026366487500020003
Li_000925,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-1Mn(PO3)3,Mn(PO3)3,LiMn(PO3)3,Mn(PO3)3,Mn-O-P,Mn|O|P,4.965640293333328,89.69858041321287,241.14040916635165,445.41088515464946,1197.416532107321,0.054812021443186004,0.059228674679487,0.0,0.0,0.07142857142857101,1.0,0.0,mp-aaabobua,mp-aaaabmmt,mp-aaabobua|mp-aaaabmmt,insertion,,2025-09-19T09:43:39.368000Z,0.059228674679487
Li_000926,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-1MnPO4,MnPO4,LiMnPO4,MnPO4,Mn-O-P,Mn|O|P,4.546071956666669,170.8728823723351,551.951625347792,776.800418707675,2509.2118054301845,0.057215736139496,0.155618313055557,0.024203644642851,0.0,0.14285714285714202,2.0,0.097920826666666,mp-aaaabmwy,mp-aaaabvgm,mp-aaaabmwy|mp-aaacoyqk|mp-aaaabvgm,insertion,,2025-09-19T09:43:47.382000Z,0.155618313055557
Li_000927,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li0-1Mn(PO3)4,Mn(PO3)4,LiMn(PO3)4,Mn(PO3)4,Mn-O-P,Mn|O|P,5.438288473333335,70.94714132443546,181.6714380990518,385.8310208806285,987.981687747964,0.010081398919854,0.042207412254903,0.023214436249987,0.0,0.055555555555555004,1.0,0.0,mp-aaaabmwo,mp-aaaabvgw,mp-aaaabmwo|mp-aaaabvgw,insertion,,2025-09-19T09:43:47.201000Z,0.042207412254903
Li_000928,Li,materials.insertion_electrodes,2026.04.13,aaadxxiz,Li,Li3-9Mn3P8O29,Li3Mn3P8O29,Li9Mn3P8O29,Mn3P8O29,Mn-O-P,Mn|O|P,4.897374787499998,171.2452886863373,458.86357359382436,838.6523592906268,2247.2268962205453,0.018969462466735,0.079383918275197,0.0,0.069767441860465,0.183673469387755,2.0,0.827983958333352,mp-aaacpacl,mp-aaaabmnj,mp-aaacpacl|mp-aaabseiv|mp-aaabobvw|mp-aaaabmnj,insertion,,2025-09-19T09:43:39.645000Z,0.079383918275197
