target,model_name,leaky_protocol,clean_protocol,hard_split,interaction_mae_point,bootstrap_reps,ci95_low,ci95_high,probability_interaction_positive,ci_excludes_zero
max_delta_volume,ExtraTrees,P0,P2,leave_family_out,0.03854052097904824,2000,-0.02174394346901922,0.12330966899082178,0.823,False
max_delta_volume,ExtraTrees,P0,P2,leave_chemical_system_out,-0.003387642777946476,2000,-0.008700834133103378,0.0017923826167243347,0.104,False
max_delta_volume,ExtraTrees,P0,P2,leave_working_ion_out,0.0024839351451864528,2000,-0.017191574528754448,0.024621914043711904,0.566,False
max_delta_volume,ExtraTrees,P0,P3,framework_groupkfold,0.0003877625313951621,2000,-0.0022755653140158426,0.003029782333295688,0.616,False
max_delta_volume,ExtraTrees,P0,P3,leave_family_out,0.027889013632223084,2000,-0.02203641167203279,0.09271857002894016,0.8085,False
max_delta_volume,ExtraTrees,P0,P3,leave_chemical_system_out,-5.489251053183465e-05,2000,-0.005097587742874937,0.005634013219663256,0.4835,False
max_delta_volume,ExtraTrees,P0,P3,leave_working_ion_out,0.004609105078130352,2000,-0.014835586640868405,0.024375238238962635,0.6525,False
stability_worst,Ridge,P4,P1,framework_groupkfold,0.0009302676227430247,2000,-0.0007575562197818503,0.002607504915900508,0.861,False
stability_worst,Ridge,P4,P1,leave_family_out,0.08467774075821191,2000,0.0385815729431283,0.13667116299236334,1.0,True
stability_worst,Ridge,P4,P1,leave_chemical_system_out,-0.004766882724383787,2000,-0.011484152011078344,0.0034183292370749195,0.107,False
stability_worst,Ridge,P4,P1,leave_working_ion_out,0.017319795443653228,2000,0.006321908303729032,0.03397607333585492,1.0,True
stability_worst,Ridge,P4,P2,framework_groupkfold,0.0016573855722989163,2000,-0.0008394548987603092,0.0039021380843733073,0.9125,False
stability_worst,Ridge,P4,P2,leave_family_out,0.07636861721114277,2000,0.0294733630478178,0.1310499765269501,1.0,True
stability_worst,Ridge,P4,P2,leave_chemical_system_out,-0.0033519679514385065,2000,-0.009925105312094168,0.003973201417310134,0.1615,False
stability_worst,Ridge,P4,P2,leave_working_ion_out,0.02262254072992077,2000,0.006768536502636959,0.03998737959721952,1.0,True
stability_worst,Ridge,P4,P3,framework_groupkfold,0.002145110140444879,2000,-0.001279031007140983,0.005259870286293974,0.892,False
stability_worst,Ridge,P4,P3,leave_family_out,0.10064945130022071,2000,0.05675966207710993,0.14714897604430166,1.0,True
stability_worst,Ridge,P4,P3,leave_chemical_system_out,-0.0039275518664863614,2000,-0.009408608208390639,0.0018546706884079234,0.0915,False
stability_worst,Ridge,P4,P3,leave_working_ion_out,0.020856503474190904,2000,0.006541772416566754,0.04209461923903883,1.0,True
stability_worst,Ridge,P0,P1,framework_groupkfold,0.0009329922380353446,2000,-0.0008083175091604037,0.0026697567607555654,0.848,False
stability_worst,Ridge,P0,P1,leave_family_out,0.08013967870548137,2000,0.034872651765910964,0.1284874409393128,1.0,True
stability_worst,Ridge,P0,P1,leave_chemical_system_out,-0.004836510548633033,2000,-0.011724287410730568,0.0030167826094325066,0.1015,False
stability_worst,Ridge,P0,P1,leave_working_ion_out,0.01408765787286804,2000,0.0018840121566566068,0.03086648698189791,0.9965,True
